Chain,Chain ID,Morpho Protocol ID,Identifier,Position,Position ID
ethereum,1,2,0x517cd9689881F04942A333640DAff318732683B4,1.2.1.0x517cd9689881f04942a333640daff318732683b4,39836902471869573880390646502615619733213294218585983949280712485484809256442
ethereum,1,2,0x5181cD56C2C71d20094d23d43F4D6362834643AE,1.2.1.0x5181cd56c2c71d20094d23d43f4d6362834643ae,99660959226859277967425546278528930437142060396328290516128954557851347578875
ethereum,1,2,0x54210d3f1A066413891AF9E17210E787d5C6e3f4,1.2.1.0x54210d3f1a066413891af9e17210e787d5c6e3f4,78644023898325938035392884193907909668353008480598260585796559003884661786950
ethereum,1,2,0x5c09cfb7067669346B801c96ebB328481BCF7a73,1.2.1.0x5c09cfb7067669346b801c96ebb328481bcf7a73,24110508413118581548779156323640333078925332965763253563314309106249426197257
ethereum,1,2,0x5cf02f71D2c5e928F9B406db4BD8680a07e3eBD1,1.2.1.0x5cf02f71d2c5e928f9b406db4bd8680a07e3ebd1,49385258509089418426207052060173049877714415612741898339511630400760480546772
ethereum,1,2,0x5dbf760b4fd0cDdDe0366b33aEb338b2A6d77725,1.2.1.0x5dbf760b4fd0cddde0366b33aeb338b2a6d77725,47430231396073690755415601996086251667793377478318078112130129700990358919432
ethereum,1,2,0x5e577eFb2807D106e2A8BDDE3fC5FCFffFC9ec13,1.2.1.0x5e577efb2807d106e2a8bdde3fc5fcffffc9ec13,84944291835899955499367255732560427558461949396180344151029088234675715881331
ethereum,1,2,0x5E5b30c5fD07da26d1e515dfEDb1D37C93417652,1.2.1.0x5e5b30c5fd07da26d1e515dfedb1d37c93417652,66331427220120044115854117204950440612509731852871231666618536027429771952030
ethereum,1,2,0x5f342382D5F77F0f99E8f26161E689df6c7Cded3,1.2.1.0x5f342382d5f77f0f99e8f26161e689df6c7cded3,79495973743816262720062502283960767604537546159059129764696322118784703519523
ethereum,1,2,0x60BfF627bD38896456834D81aB8faE7f5D03dA6F,1.2.1.0x60bff627bd38896456834d81ab8fae7f5d03da6f,57293071412685204473755352551745256280442433934015144929483654420362197321197
ethereum,1,2,0x610f5B68bD1EED68Af649A3fD3DC2CAa1ee4Ae7E,1.2.1.0x610f5b68bd1eed68af649a3fd3dc2caa1ee4ae7e,107324999391225528177317698638602696943030281919190655217238043220232346290424
